BDP,CVP,EDU,EVP,FDP,GLP,Grüne,SP,SVP,Übrige,Bezirk_Name,Bezirk_ID
35.8857936418864,-75.8903286591483,189.822990334369,113.305617026608,-46.3142379042644,-50.1934474696225,-4.55547805194881,37.3531655089449,24.4971880945194,-22.6886261457049,Arrondissement administratif Jura bernois,241
8.33333426371237,-53.2903087739165,0.255767887846181,143.318110354121,6.33855394056393,31.9877890702989,-7.88438462269848,8.53322269583991,8.01737843026573,-58.3765408110771,Bezirk Aarau,1901
2.02873574306999,-65.9537776961837,76.6076698880048,99.4070230624775,-3.73220267246662,88.442207703778,-18.3003010149747,-1.58227805821316,15.2965280762746,-33.6312795943279,Bezirk Affoltern,101
233.977786766316,116.900710707436,-100.0,-100.0,-9.89210937143776,74.0379325830853,-100.0,-32.1160405078996,-14.030593016739,-96.6599655027174,Bezirk Albula,1821
52.1337579952262,-78.2530872251943,192.289395846226,102.296113808278,-20.1282027926378,53.3094286580352,-19.2674296766968,-25.9988072849898,40.3337467945689,-42.8457303186214,Bezirk Andelfingen,102
-16.4258441680435,1.10479297846162,225.821093009497,28.2421610422726,-7.31600664905717,4.02649998446756,-18.0070574914274,-24.7350191016639,30.2423950594991,-96.0245601691162,Bezirk Arbon,2011
-26.5796192497057,-6.85220064097405,-71.1133173343451,7.28601820510124,3.15379331224721,-32.1269374757982,70.3503139711896,26.8001110859071,-8.62849683837204,-81.234834863512,Bezirk Arlesheim,1301
30.967859150773,-0.923233976394011,-43.578623078085,48.794611986393,-2.06520246508728,32.8413036704656,-6.48529493605837,-10.6741142125653,9.02896704477769,-61.0455285013893,Bezirk Baden,1902
28.6685767183477,-7.15081109799244,-40.5546824467363,3.60593441591124,-8.12483986920662,10.0216553477236,-37.6170062773636,-24.4320152815469,38.5223843231843,-65.1415298029349,Bezirk Bremgarten,1903
-100.0,318.233486847045,-100.0,-100.0,-81.5725668354789,-100.0,-55.1150328543533,-47.5822540624883,19.5091380664835,-95.9246683790535,Bezirk Brig,2301
37.7564159494088,-45.3664599701163,1.37502923058024,130.245096376263,-4.36145600777729,5.88854245237691,-7.51897450276149,-12.1379728162888,24.3639170742715,-55.6804724017538,Bezirk Brugg,1904
67.1511000218973,-54.2268574498442,-52.6225190431153,-50.8193118000681,99.3841133031756,-17.0164528412169,-32.1952988346169,-12.0908710244647,-5.91759189903639,-84.6207032194283,Bezirk Bucheggberg,1103
9.02874276874497,-67.8709180396955,185.462075836875,85.2711058064025,-17.072947000327,53.1075229265912,-39.0475929065778,-7.48881585760358,34.1481816779931,-38.5829645684595,Bezirk Bülach,103
-11.7449067652899,-71.6136501108243,225.089524675095,23.3209418286213,-25.8086974054436,35.4068653600659,-38.4123952109014,-18.2724875908994,56.5827120951785,-46.2257481733179,Bezirk Dielsdorf,104
-17.0062552651601,-40.496620037711,-14.0965333670289,25.3145766042776,1.5667228358232,46.4121770066566,-40.4259118950844,-4.59948979806832,26.565587435874,-29.3568967947302,Bezirk Dietikon,111
-35.5777851051177,16.3437834809178,-76.4342183789924,-38.1325881364625,7.33669555171097,6.34843634233455,68.4847684804124,0.899801206450834,-5.71245094242407,-75.1275886822674,Bezirk Dorneck,1104
-100.0,117.766173271671,-100.0,-100.0,10.0876644777145,-31.1158718507379,-83.2088678211636,-27.9510928170662,31.5350530595432,-100.0,Bezirk Einsiedeln,501
-3.35058567365774,-1.79464395844579,102.120406723987,36.408832061006,-23.4563523498983,48.2326583275029,-24.5884822926331,-19.2507606911222,34.1979802290931,-96.4198051876204,Bezirk Frauenfeld,2012
-35.683998480009,102.98125215576,-56.8736097698828,-58.3301662449915,27.8757810854742,-35.0536793037576,-66.6129161404122,-41.2018366467785,16.3009076728525,-82.4505383404373,Bezirk Gäu,1101
-100.0,126.611785779014,-100.0,-100.0,60.8795558510073,-72.8204359981316,-70.5687526374128,-44.2932552011324,13.760314376231,-100.0,Bezirk Gersau,502
-100.0,363.459218177958,-100.0,-100.0,-78.1442078788449,-100.0,-38.5279056696964,-54.4422886069063,0.268494855834667,-96.4919465486991,Bezirk Goms,2304
-38.9745630336633,36.8712527445116,-48.7319801638702,-7.00768452587154,5.17242186711693,-38.8857358315623,-39.9741424215992,17.2771762058326,8.40625251302449,-81.399435686099,Bezirk Gösgen,1105
-100.0,-100.0,-100.0,-100.0,76.2647979428154,-100.0,-100.0,22.877695588669,58.6984349714115,-74.470605455121,Bezirk Hinterland,1501
429.090898058989,-13.4182396955696,-100.0,-100.0,-14.8227384835377,65.2064615606086,-100.0,0.707452423602128,-6.9296147701053,-95.6728322535795,Bezirk Hinterrhein,1823
7.64541006460835,-61.8787494885066,317.684451353387,169.932545644519,-26.2313346002473,46.7541275063549,-15.7632053663503,-18.4891386219205,29.0412675347866,-40.4891790764277,Bezirk Hinwil,105
-100.0,22.3821834955442,-100.0,-100.0,57.2932586475091,-24.6168359108781,-81.7923206724544,-36.6464679330427,47.0842154201881,-100.0,Bezirk Höfe,503
-13.5141675891181,-39.2537854401854,14.3500719272236,56.7643621513565,18.0999657444888,68.6331735069765,-21.708551917923,-3.86453796271985,6.30842335395794,-38.9187893377941,Bezirk Horgen,106
211.904324766125,40.8637204567832,-100.0,-100.0,-18.7641388764672,76.262484414474,-100.0,5.50901224100215,-0.167428550001303,-98.522444934545,Bezirk Imboden,1824
451.340596646411,-12.6805491065222,-100.0,-100.0,-34.2262103498935,46.7948531134001,-100.0,5.12089811782488,0.891256231017534,-97.778230031398,Bezirk Inn,1825
-13.1280722071351,9.29121297849907,75.2483896216632,-20.8682073805427,-3.63324697433166,77.2350570942933,-12.6729061153717,-25.5190251746677,21.7759391326123,-97.9183296010584,Bezirk Kreuzlingen,2013
6.52346405536202,-74.5651298511165,120.403623021902,139.101701644218,5.47075587228669,-34.0846825178351,-43.3331268050699,-36.1177477673153,60.6793085009065,-62.0781916912189,Bezirk Kulm,1905
-100.0,77.7546335125066,-100.0,-100.0,100.956723465486,-18.9686958749835,-75.2974748224849,-41.6920571167827,1.71000471256964,-100.0,Bezirk Küssnacht (SZ),504
275.11968918166,-10.3109054851958,-100.0,-100.0,-29.4887547496754,115.852689641542,-100.0,-3.702280223598,16.6385009064799,-97.2937031550425,Bezirk Landquart,1826
-38.9940094578624,82.9369567879175,-81.5813410483901,-38.2639362508589,-19.6743498802507,-63.1167808034965,25.3424058400145,-15.5970475083518,18.3345520343599,-91.8047843668866,Bezirk Laufen,1302
33.0684774676075,18.1223161702466,-35.5103486022741,2.40653679925931,-30.9041017197354,-11.1624646135199,-21.1309085543748,-26.1129829930911,38.423924957219,-49.7027464129931,Bezirk Laufenburg,1906
17.527600147739,-1.58012138058804,-46.4362125903347,-52.9319300941235,42.3993610477757,-19.6021392208869,-28.622480524887,6.67974175062822,-1.31319647768016,-80.3504014046898,Bezirk Lebern,1107
33.9780745809608,-59.6643806360358,-6.49447317610766,99.5808584800147,-0.730924348937578,18.982847784391,-27.6199192943349,-15.5002022656819,36.7733258388533,-62.0831753168391,Bezirk Lenzburg,1907
-100.0,479.547505687654,-100.0,-100.0,-84.0333253416146,-100.0,-74.2891698394822,-58.9194863449902,-31.0338984842791,-95.0642437259348,Bezirk Leuk,2306
-35.0494992192958,-55.1519608718374,-49.2108572633987,33.1786564285287,-5.7511340042128,-41.928550202995,132.144463283934,22.8931265274685,4.06475475802395,-86.3175426161366,Bezirk Liestal,1303
348.396301390351,-33.9038366573475,-100.0,-100.0,53.3777296124914,46.2157033062104,-100.0,-24.3330250131331,-6.30879164279337,-96.9992448099438,Bezirk Maloja / Distretto di Maloggia,1827
-100.0,33.2593309007781,-100.0,-100.0,4.05481464907251,-40.7136275978829,-81.7312137748099,-19.7628898907547,64.1405139147692,-100.0,Bezirk March,505
-31.1144837223419,-64.8819499192285,40.0662309944212,12.8991877596681,61.21708661241,72.3001343595733,-31.0731970440179,-15.1181936011663,6.59719603178586,-45.3889114926517,Bezirk Meilen,107
-100.0,-100.0,-100.0,-100.0,161.214051241333,-100.0,-100.0,60.5419252902293,-16.3393502828864,-52.5418946045264,Bezirk Mittelland,1502
-15.6587668516875,53.4963965499004,117.074125475962,9.02028210271595,-31.7306120068639,17.3074938033995,-24.6284119011018,-52.1035374482207,45.9223533073136,-97.1383602804407,Bezirk Münchwilen,2014
17.8129281130959,40.5126944059419,-52.9491396708916,-15.0912267523459,-30.0766690603733,-5.63976792699331,-38.4779777432197,-43.7347830774448,49.8968365900952,-63.2330596052402,Bezirk Muri,1908
-100.0,-100.0,813.639792200066,-100.0,-26.2601151298663,-100.0,-63.4700579823295,32.4551254636935,58.1674229234512,-39.1494562794088,Bezirk Oberklettgau,1401
-32.676647163511,7.49529167233922,-58.8872499359362,10.2187544962191,20.9140970333598,-22.9387907629994,-25.6014232632047,24.2640073316887,-1.99432751681852,-74.0279342229076,Bezirk Olten,1108
18.4196776228079,-73.4861941788181,196.474740830409,173.224087024654,-24.2271284241126,59.1449577109644,-18.9679303773379,-15.0809166755913,33.304573749574,-46.4799409467959,Bezirk Pfäffikon,108
208.585094143026,11.1909441044176,-100.0,-100.0,-23.9103935559975,106.870565520095,-100.0,30.0466378319031,-5.89512625644979,-97.161201190403,Bezirk Plessur,1829
323.71728983251,-63.0981177366941,-100.0,-100.0,5.42117460340477,113.950032585691,-100.0,-25.7369825198155,22.8567382664249,-80.2126418604388,Bezirk Prättigau-Davos,1830
-100.0,466.399583403644,-100.0,-100.0,-85.4147356384371,-100.0,-63.4926288046853,-65.8693987126011,-23.1440323146558,-95.4912771994339,Bezirk Raron,2309
-100.0,-100.0,384.617810257744,-100.0,-13.8831662878303,-100.0,-55.8006516140222,18.8201480434817,78.4173601702034,-56.8399170670811,Bezirk Reiat,1402
43.1995832643393,-23.398514851785,-15.0927693311447,-8.07593741761993,-17.1856293523541,16.8127755115001,-24.6344737500424,0.212255419087692,24.8033540789756,-47.4701248538959,Bezirk Rheinfelden,1909
-100.0,-100.0,193.545353301091,-100.0,-22.4898081049245,-100.0,-44.2861340915016,70.2786743273855,43.1025343912855,17.0094826031937,Bezirk Schaffhausen,1403
-100.0,-100.0,997.273441750801,-100.0,-28.2331303962321,-100.0,-72.4865999551634,10.4312732210838,67.4501377491279,-35.0726887369771,Bezirk Schleitheim,1404
-100.0,90.3402376459417,-100.0,-100.0,10.5585889917665,-50.4850550101073,-78.8448693235539,-32.2107640164305,46.8222955768444,-100.0,Bezirk Schwyz,506
-30.3177563789847,16.2118595544652,-1.01676749881759,-28.4100010956264,1.86026007704412,26.3094411517947,-38.2998063870268,13.3444329935313,8.46845506981027,-81.1687004917222,Bezirk See / District du Lac,1005
-63.788837731198,121.806482718783,-32.2465504715632,-59.3572929922575,-44.6696017965078,-14.2621213888932,-48.8046558534765,4.40578657335338,9.8250506052298,-47.7933605452007,Bezirk Sense,1006
-41.8417616700347,-68.3696798436412,-57.3980282632254,20.34631769097,-10.9037302005672,-56.7556301690142,209.962324811529,-0.456181223758068,13.2050299433779,-88.273130162694,Bezirk Sissach,1304
-32.5916497986056,-3.86981666051434,-88.5248216933832,-48.9993365767359,52.483964909942,-3.12539702706136,67.0480515152236,50.6985349813308,-50.2451337313723,-86.9787126468845,Bezirk Solothurn,1109
-100.0,-100.0,186.390860095182,-100.0,-32.037420447498,-100.0,-54.3191413812855,34.617381020065,83.2624065851359,-39.7334224203056,Bezirk Stein,1405
126.541785585481,328.528322901423,-100.0,-100.0,-61.58980712896,-8.57639410319962,-100.0,-52.9468726748367,-26.933031723501,-99.3605356494448,Bezirk Surselva,1831
-48.8814576261617,165.339321834396,-43.0816541103742,-67.3218794870525,13.5882938051045,-60.0408260848069,-70.507685324109,-52.597525893456,13.0926295123176,-78.7912026429024,Bezirk Thal,1102
-44.6212990056844,55.8574279948456,-55.4086752842907,-66.8022679847396,51.8600844503337,-43.9211863451405,-39.5875617313014,-46.0292612711783,21.3144526404842,-82.6901548801854,Bezirk Thierstein,1110
-100.0,-100.0,718.713234139048,-100.0,-4.46201311688256,-100.0,-79.751926837793,21.8567659424216,64.4021392903103,-62.5853350939518,Bezirk Unterklettgau,1406
32.2779862794402,-65.762845145936,73.3103650077506,38.2113038153609,-7.38074938520487,103.567643961688,-21.2995794238472,-0.568258909780561,15.2129299876493,-36.1345535181319,Bezirk Uster,109
-100.0,407.457742033829,-100.0,-100.0,-73.2497934289604,-100.0,-77.4471424927511,-61.0471983141047,-6.25964912935566,-96.4049399652107,Bezirk Visp,2313
-100.0,-100.0,-100.0,-100.0,65.4532137579469,-100.0,-100.0,89.3748821465077,19.717177029204,-59.8889980799496,Bezirk Vorderland,1503
-26.542568581507,-59.9803795307385,-14.3330664478865,79.241584047499,-22.9351410869604,-52.999895111735,110.048731305663,-2.88308923725448,33.6660767887345,-87.1588465785473,Bezirk Waldenburg,1305
6.40010562020956,16.8957115491639,-55.9313918653014,-49.1593212597241,24.2859751106492,-30.6988422468052,-34.8158705086459,26.0565852437627,-6.07365065346885,-79.9364489849042,Bezirk Wasseramt,1106
1.0814647743401,12.788871983759,385.118079887185,45.5729319313446,-31.4321988347289,23.3606903502567,-36.2345005044074,-46.0681211584236,44.135585105017,-96.481099199467,Bezirk Weinfelden,2015
3.65635035794722,-68.2582439390552,81.7043203863269,162.621980999069,-23.9625518802436,84.2844197289339,1.92871824127394,14.885602490242,1.66161295659097,6.32564023105933,Bezirk Winterthur,110
23.9121416857359,-67.4915991056131,89.1341861522509,210.728223000107,-17.2766351561843,4.02478571507421,-39.4584258476944,-10.7066040342805,39.9828595105672,-52.4518602508845,Bezirk Zofingen,1910
-50.221498224048,-67.4251747132482,-43.1579015556847,-0.472691569075168,-13.1644079871758,98.134583488499,51.4031791510126,66.0260043928059,-38.5804470761018,68.4937444206276,Bezirk Zürich,112
0.624631701145617,9.6299670213553,-38.0354625718117,-13.1994518219411,-20.4789716499047,-27.8773609781505,-46.0140561870859,-32.413327012177,58.16141655846,-73.6148076767051,Bezirk Zurzach,1911
-75.1265901449815,4.60898416590914,-81.6552070436399,-69.7096030166493,26.1207245670288,-51.7023774285494,57.0916284900718,4.57609646222508,-39.8849346138109,203.440415466971,Canton de Genève,2500
-100.0,67.7742702120707,-100.0,-100.0,80.2468744314431,-84.2946820695319,-51.1653901168102,-1.74263277849375,-71.0888087398531,310.044850317301,Distretto di Bellinzona,2101
13.4681445892499,137.407807998973,-100.0,-100.0,-57.9381952810521,-32.6679134963335,-100.0,-12.3126834294355,39.7739408410025,-98.159571464103,Distretto di Bernina,1822
-100.0,98.8775420107377,-100.0,-100.0,39.8646032375856,-88.5356954259097,-63.0346543849828,-18.7046594513852,-64.8675191722833,422.285640345368,Distretto di Blenio,2102
-100.0,165.03753929016,-100.0,-100.0,43.721556094803,-93.7546430801369,-76.3245609005218,-28.1269471071919,-70.2962920306569,344.304431280086,Distretto di Leventina,2103
-100.0,64.4629695636817,-100.0,-100.0,48.6369065874181,-75.3008185995105,-51.2290647836454,-9.0743542378509,-51.7854138441673,327.78694237466,Distretto di Locarno,2104
-100.0,51.7454189959479,-100.0,-100.0,37.3478322672891,-79.4765165848425,-46.3467310525788,-18.787823959199,-57.0167702393434,463.616351790369,Distretto di Lugano,2105
-100.0,103.447318444909,-100.0,-100.0,27.6671301401804,-86.7826181016094,-43.9326592544352,-24.7772846357045,-69.7055021494454,476.392734956719,Distretto di Mendrisio,2106
50.075543207371,52.6842655469331,-100.0,-100.0,-29.6730975484185,-55.5931977982509,-100.0,24.7184092166904,32.447977066193,-99.5579655274996,Distretto di Moesa,1828
-100.0,98.5799581096965,-100.0,-100.0,38.4827295826527,-86.0249126218932,-70.9846492322842,-11.0524831139637,-68.5509710997102,429.482703008272,Distretto di Riviera,2107
-100.0,142.286518314807,-100.0,-100.0,37.1262797586658,-85.2830764636752,-60.9271261325296,-25.5275742023321,-67.1936556824603,361.725993326521,Distretto di Vallemaggia,2108
-63.2406594219145,-68.4919573134935,-26.5258035819719,-51.8749530505966,89.5433374442532,-40.677995624006,26.5072266903984,0.625351335059987,-11.1660205685645,7.39491897088291,District d'Aigle,2221
-100.0,286.519658729323,-100.0,-100.0,55.0507218613078,-100.0,-40.0500922892889,-51.1832889389009,-54.1683985908901,-42.2257505548411,District d'Entremont,2303
-100.0,234.281475693754,-100.0,-100.0,4.30258483072858,-100.0,-29.6741879153288,-9.24606440164506,-30.9084457230544,-65.1475517123201,District d'Hérens,2305
-69.3803882165936,-70.772764173613,-100.0,-100.0,90.9512291741983,-13.4171407967758,27.0781704788173,26.914232038961,-34.9949983234447,66.0548556376623,District de Boudry,2401
-100.0,185.787354897233,-100.0,-100.0,69.7473553296059,-100.0,-25.5975119419449,-26.3397007140224,-38.3211517608061,-64.7040784464716,District de Conthey,2302
-100.0,79.0876762094814,-100.0,-100.0,-20.8027339752419,-100.0,15.6157194091518,41.5773544355379,-46.1190069017738,221.708584750723,District de Delémont,2601
-68.860145909207,-64.0630848614725,-51.8210171245195,-43.2926256293212,41.5121643985837,-29.0429979017885,59.0761138431596,42.6208379386555,-27.2044530722042,42.430706733224,District de l'Ouest lausannois,2229
-50.2224399419015,108.302283269771,11.1773190467227,-67.6271767669584,-14.0194459487951,-58.2121398854168,-25.4880999117928,16.739184145356,-6.40681832919541,-79.6029236130521,District de la Broye,1001
-32.002581189928,-77.4486531208077,15.6678746503681,-58.4459392363525,82.7781006807575,-42.3853818611001,5.63099719657667,-3.00515343029658,0.635872862827824,-8.1261725866949,District de la Broye-Vully,2222
-90.041179042548,-78.1227430023565,-100.0,-100.0,-20.7534731718948,-56.0405226454886,67.8511949718501,17.0146634000073,-25.6597719058142,444.176853987743,District de la Chaux-de-Fonds,2402
-79.7703974009368,107.060012276772,-10.0295048578212,-77.7533852746968,-0.697247587862759,-66.8938185442169,-28.2540961614856,5.18747382935156,1.24708792305008,-76.6309613453936,District de la Glâne,1002
-81.3600083036667,108.756616085623,-53.7515896317275,-76.9217384081677,22.8763688766023,-52.1941617724109,-39.2778437896217,16.6662576365715,-17.0185969062476,-80.4171028610219,District de la Gruyère,1003
-61.1584375279486,-63.6302629526976,-49.1917433339838,-51.7833626969592,89.188363345703,-18.571602621403,55.449143904328,14.5456542531508,-29.5447649840731,-5.20232821251773,District de la Riviera-Pays-d'Enhaut,2230
-81.7010113507153,101.355136502623,-64.4973200142435,-72.5571405231146,-21.4069111442459,-33.2368480051919,-0.986057043727795,62.0281760042269,-36.6712200306441,-42.5812347767752,District de la Sarine,1004
-77.1857138777695,79.7942047454883,-43.679683887022,-58.2670215073886,-20.2711648140927,-52.3602505619758,-30.2949104677345,26.445291031547,7.45045066803871,-78.0003736672437,District de la Veveyse,1007
-72.6932158179252,-67.836523163281,-66.2603334370516,-52.6616957595565,27.4110566440102,-21.1955653170447,113.001197015977,54.8336834818476,-44.8453002727449,83.3966564978514,District de Lausanne,2225
-62.5245739062186,-67.5812522361711,-61.532272572296,-60.1472703059333,109.045492791004,-8.65656666890566,65.9597001448414,5.26088656249539,-36.4982102655176,-1.8322911796219,District de Lavaux-Oron,2226
-100.0,122.79944021944,-100.0,-100.0,97.4428085492783,-100.0,-23.1475809760864,-24.6580922387758,-34.1488822667016,-42.8037316694727,District de Martigny,2307
-100.0,141.534569674158,-100.0,-100.0,68.6943966076859,-100.0,-37.0109093865991,-30.7408671351918,-17.1340290728355,-49.9571087685257,District de Monthey,2308
-49.7147124970795,-67.8061974119172,-45.065662456361,-44.0524570545264,78.335616548366,3.03795037264583,50.8967787586596,12.5792992764615,-24.7427683014105,-7.77975304787029,District de Morges,2227
-74.9123654715511,-62.5538324989814,-100.0,-100.0,66.8384330826269,1.18685827681169,38.3476762609142,41.9268408586202,-45.7455666588906,109.331941728398,District de Neuchâtel,2404
-43.5086101760676,-46.9147279357063,-60.5367008681926,-33.6189840868013,81.2307244688214,11.4658958580031,36.433676032509,-8.85523019223919,-19.8314724428865,-6.55921707074871,District de Nyon,2228
-100.0,224.892222793947,-100.0,-100.0,19.8611909896062,-100.0,-18.8050086252504,10.262024401951,-67.3536048926399,34.8370426776972,District de Porrentruy,2603
-100.0,184.286545838517,-100.0,-100.0,63.0026596815034,-100.0,-32.7485377848889,-18.2910292928983,-42.1480776056464,-35.8068415364046,District de Saint-Maurice,2310
-100.0,174.722658808024,-100.0,-100.0,34.3565969086764,-100.0,-7.1030741542823,-8.2529223684121,-32.7159553661162,-49.7938394755355,District de Sierre,2311
-100.0,182.6710687727,-100.0,-100.0,15.2115298294519,-100.0,15.2312237322827,0.59490427684199,-37.6673271286191,-40.9400371725423,District de Sion,2312
-100.0,91.8360017248035,-100.0,-100.0,29.5665348150078,-100.0,21.8377877511468,16.7019486511426,-59.3610263758817,188.798752596599,District des Franches-Montagnes,2602
-43.1779845564145,-55.4303528343756,-51.9157519244183,-49.373231095942,54.3073374116119,-7.49536463193251,38.671056031925,-3.81831148256757,-0.912609241082873,-10.9840531500531,District du Gros-de-Vaud,2223
-46.1807007269084,-77.6115809062831,16.6942220001305,-25.9835449090893,37.5911090311866,-32.5641173123591,47.8474818892192,22.8538852452296,-5.38278029509295,9.25665099862976,District du Jura-Nord vaudois,2224
-93.2472523069637,-77.6885959082797,-100.0,-100.0,25.9090115104016,-66.0320747795215,0.0254737363681423,-3.59587390340307,-23.7601094870212,465.18443412716,District du Locle,2403
-54.9592241415514,-64.1581842158841,-100.0,-100.0,66.2366096410934,-43.3491636568329,19.2115023293514,17.8672025094571,-21.2763208049993,113.776141327667,District du Val-de-Ruz,2405
-84.0508157797871,-63.6718448774404,-100.0,-100.0,27.5617198224703,-35.3579400382487,-25.354571891977,23.1576430636316,13.360801347153,94.3343137135609,District du Val-de-Travers,2406
-100.0,558.498644373912,-100.0,-100.0,-100.0,-100.0,-100.0,-5.01323132933526,-100.0,16.8838758693241,Kanton Appenzell Innerrhoden,1600
-73.3616835307318,-44.0702944982924,-61.1153907817199,21.2803996963092,30.6383973021491,1.95912107394369,58.1551205712651,76.3606047252735,-39.6986990448425,-72.2345045172028,Kanton Basel-Stadt,1200
1152.22048039731,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,138.617824117429,-100.0,-26.7548417609237,Kanton Glarus,800
-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,181.405127731428,256.482798934456,Kanton Nidwalden,700
-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,17.3258575191374,1258.31950481573,Kanton Obwalden,600
-100.0,131.311333915811,-100.0,-100.0,-100.0,-100.0,272.353045938041,-100.0,50.1192505684169,-44.470256289138,Kanton Uri,400
-100.0,127.760017796224,-100.0,-100.0,7.62691739792516,-22.6683055013579,1.38083562813887,-27.0795551783799,3.49846324888901,-79.9445623610143,Kanton Zug,900
171.218268742616,-79.9381202786581,59.9004638129345,106.659078599977,-35.1186432142201,58.1408515883995,55.8470246735241,26.5144115109373,-14.7918832298473,-41.9447223619198,Verwaltungskreis Bern-Mittelland,246
135.924393141275,-85.0942622779956,20.6088640381993,78.2419035751032,-31.6690022908556,23.4844742152564,45.1247314128969,37.6773904961421,-5.26216649473761,-43.12818100061,Verwaltungskreis Biel/Bienne,242
267.867237626543,-89.1670889172331,232.909676614101,136.192689433229,-59.9324631217692,5.41374802481849,-16.2486192196117,-22.0946796383025,38.4207040435716,-50.5614237619312,Verwaltungskreis Emmental,245
160.722434098258,-92.4273886542133,531.754429991809,251.106615900236,-64.0661426548273,23.3613993729075,-34.4781295081791,-43.7062244333993,53.7255872545635,-55.793736620999,Verwaltungskreis Frutigen-Niedersimmental,249
213.475802625368,-91.1701870959773,172.358376584141,71.6402889856269,-51.1486419295289,-16.4467545870218,21.1836546160391,-23.045876505416,43.2856053816438,-48.642057246839,Verwaltungskreis Interlaken-Oberhasli,250
226.122086338336,-88.3813081259744,176.063791208741,128.604379708343,-37.2674435839071,3.13560069627654,-27.570221448455,-17.5176961710181,34.7007784332642,-53.327354243827,Verwaltungskreis Oberaargau,244
145.049370620345,-94.9428739702692,218.84569581919,11.644857707632,-41.9905074514407,5.37538405666349,-59.3394450967243,-67.4998129289366,98.1219543779951,-64.0721013068769,Verwaltungskreis Obersimmental-Saanen,248
293.388373339588,-88.09793821718,52.762402400097,112.65930266163,-48.3431375133055,14.276294506576,-21.0142117520263,-13.2441722353491,30.0073815581668,-45.3477430059527,Verwaltungskreis Seeland,243
165.179471796078,-85.1641628256946,252.696614079348,225.425343943678,-53.260606399037,23.7370393416068,3.77219219883089,-21.0966096814594,32.5738836237327,-50.5205372556593,Verwaltungskreis Thun,247
-77.379827552705,208.377970556673,-100.0,-78.3420143530947,2.20049075577158,-59.2920190851304,-65.2008821533199,-74.5663347270759,24.1152858728909,-90.8723811322632,Wahlkreis Entlebuch,316
-61.6437528198271,115.750520265565,-100.0,-63.5480609340557,2.48027429481548,5.85209787343539,-23.7587864189903,-39.3867555352129,13.7419344049788,-85.5533604338967,Wahlkreis Hochdorf,313
-64.1620657372746,59.5924043852079,-100.0,-62.1387342846283,19.4111754841124,44.9047150739501,9.12190395506836,-20.4865493643241,-0.119897759652543,-81.2555718699831,Wahlkreis Luzern-Land,312
-66.292428186431,21.0966839571264,-100.0,-62.9642331901757,-6.12038113469087,88.225280360689,88.8839916740089,36.5693833861571,-33.6132686143735,-76.7613352007247,Wahlkreis Luzern-Stadt,311
-36.3771421891438,65.4521257759344,-30.1049886611229,-38.4556031737151,-17.9601053053461,10.0053882562413,-44.9813039124788,-52.8233941590655,46.1961477864429,-62.0731898110242,Wahlkreis Rheintal,1723
-25.8450014497546,50.7639578400147,-36.7046611399141,-19.0331518388388,-5.02934194506988,-9.97979173870544,-36.4293348507244,-20.5116926465139,20.8469084815855,-50.6536511073816,Wahlkreis Rorschach,1722
2.34870293211604,56.973097813611,-54.3088112403613,-54.0581309935472,-18.377821847917,27.5938375844411,-55.701587760025,-36.0228755664903,34.6196185763542,-57.3714938307416,Wahlkreis Sarganserland,1725
-1.04251897137496,43.4818315858596,-0.089040881161917,-43.2964056527428,-18.9023760747576,11.4986983880103,5.3273020910982,-36.1162164731341,25.4750975980611,-55.5581419943313,Wahlkreis See-Gaster,1726
-11.194759111562,35.4050937525048,-53.6607632477356,-3.84864203331453,-12.163465847268,25.5347903878204,0.214830336524363,12.8542319677589,-7.67651771391138,-47.8772666838648,Wahlkreis St. Gallen,1721
-68.0437981187641,147.48260135568,-100.0,-70.0143455242731,27.5555412325893,18.8640627250061,-23.4319305466775,-51.0431464455813,-5.61219435770575,-88.4422436978512,Wahlkreis Sursee,314
-21.960582836389,53.4028001191841,47.1622434740189,0.205959852413562,-15.012634825861,-30.138493366255,-28.840605511496,-47.5400993984464,39.333528231894,-53.5330673437746,Wahlkreis Toggenburg,1727
7.39685628219582,-4.90123483100879,12.7321919501942,124.277729248281,-0.470817298133663,1.45609285988817,-41.8413972717883,-21.7974165991178,25.9664312406252,-58.4013031042661,Wahlkreis Werdenberg,1724
-0.447399246680369,38.492013047751,-21.3382960825255,7.43347442662394,-8.59672542993986,-14.4577280443051,-5.96902298556811,-33.5671870656501,23.9132570295582,-52.7994985590652,Wahlkreis Wil,1728
-71.8216927330976,184.427549974917,-100.0,-73.923052992418,24.7019282212644,-30.41854471274,-53.2352872265055,-65.5014117913441,6.2503145568523,-87.8295938010332,Wahlkreis Willisau,315
